day,price,state
2002-05-16,0.748,TX
2002-05-16,0.704,NY
2002-05-17,0.76,TX
2002-05-17,0.714,NY
2002-05-20,0.763,TX
2002-05-20,0.713,NY
2002-05-21,0.699,NY
2002-05-21,0.757,TX
2002-05-22,0.769,TX
2002-05-22,0.727,NY
2002-05-23,0.753,TX
2002-05-23,0.714,NY
2002-05-24,0.753,TX
2002-05-24,0.708,NY
2002-05-28,0.684,NY
2002-05-28,0.72,TX
2002-05-29,0.695,NY
2002-05-29,0.726,TX
2002-05-30,0.71,TX
2002-05-30,0.669,NY
2002-05-31,0.685,NY
2002-05-31,0.724,TX
2002-06-03,0.689,NY
2002-06-03,0.723,TX
2002-06-04,0.719,TX
2002-06-04,0.705,NY
2002-06-05,0.72,TX
2002-06-05,0.716,NY
2002-06-06,0.71,TX
2002-06-06,0.714,NY
2002-06-07,0.709,TX
2002-06-07,0.708,NY
2002-06-10,0.688,NY
2002-06-10,0.695,TX
2002-06-11,0.684,NY
2002-06-11,0.693,TX
2002-06-12,0.692,NY
2002-06-12,0.717,TX
2002-06-13,0.74,TX
2002-06-13,0.724,NY
2002-06-14,0.754,TX
2002-06-14,0.737,NY
2002-06-17,0.739,NY
2002-06-17,0.763,TX
2002-06-18,0.732,NY
2002-06-18,0.749,TX
2002-06-19,0.738,TX
2002-06-19,0.721,NY
2002-06-20,0.748,TX
2002-06-20,0.716,NY
2002-06-21,0.742,TX
2002-06-21,0.703,NY
2002-06-24,0.767,TX
2002-06-24,0.735,NY
2002-06-25,0.761,TX
2002-06-25,0.721,NY
2002-06-26,0.736,NY
2002-06-26,0.764,TX
2002-06-27,0.74,NY
2002-06-27,0.762,TX
2002-06-28,0.754,TX
2002-06-28,0.738,NY
2002-07-01,0.741,TX
2002-07-01,0.748,NY
2002-07-02,0.751,TX
2002-07-02,0.741,NY
2002-07-03,0.736,NY
2002-07-03,0.745,TX
2002-07-08,0.719,TX
2002-07-08,0.696,NY
2002-07-09,0.728,TX
2002-07-09,0.716,NY
2002-07-10,0.743,NY
2002-07-10,0.756,TX
2002-07-11,0.775,TX
2002-07-11,0.755,NY
2002-07-12,0.782,NY
2002-07-12,0.793,TX
2002-07-15,0.767,NY
2002-07-15,0.778,TX
2002-07-16,0.8,NY
2002-07-16,0.801,TX
2002-07-17,0.8,TX
2002-07-17,0.804,NY
2002-07-18,0.783,NY
2002-07-18,0.766,TX
2002-07-19,0.789,NY
2002-07-19,0.782,TX
2002-07-22,0.742,TX
2002-07-22,0.761,NY
2002-07-23,0.754,NY
2002-07-23,0.724,TX
2002-07-24,0.775,NY
2002-07-24,0.748,TX
2002-07-25,0.741,TX
2002-07-25,0.772,NY
2002-07-26,0.742,TX
2002-07-26,0.773,NY
2002-07-29,0.737,TX
2002-07-29,0.787,NY
2002-07-30,0.811,NY
2002-07-30,0.764,TX
2002-07-31,0.785,NY
2002-07-31,0.745,TX
2002-08-01,0.732,TX
2002-08-01,0.757,NY
2002-08-02,0.747,TX
2002-08-02,0.775,NY
2002-08-05,0.763,NY
2002-08-05,0.752,TX
2002-08-06,0.767,NY
2002-08-06,0.767,TX
2002-08-07,0.75,NY
2002-08-07,0.74,TX
2002-08-08,0.75,NY
2002-08-08,0.734,TX
2002-08-09,0.754,NY
2002-08-09,0.725,TX
2002-08-12,0.74,TX
2002-08-12,0.763,NY
2002-08-13,0.734,TX
2002-08-13,0.77,NY
2002-08-14,0.759,NY
2002-08-14,0.738,TX
2002-08-15,0.778,NY
2002-08-15,0.757,TX
2002-08-16,0.765,NY
2002-08-16,0.752,TX
2002-08-19,0.765,NY
2002-08-19,0.765,TX
2002-08-20,0.777,NY
2002-08-20,0.769,TX
2002-08-21,0.773,TX
2002-08-21,0.782,NY
2002-08-22,0.76,TX
2002-08-22,0.771,NY
2002-08-23,0.769,NY
2002-08-23,0.755,TX
2002-08-26,0.767,TX
2002-08-26,0.791,NY
2002-08-27,0.761,TX
2002-08-27,0.789,NY
2002-08-28,0.767,NY
2002-08-28,0.73,TX
2002-08-29,0.754,TX
2002-08-29,0.779,NY
2002-08-30,0.773,NY
2002-08-30,0.757,TX
2002-09-03,0.712,NY
2002-09-03,0.697,TX
2002-09-04,0.734,NY
2002-09-04,0.728,TX
2002-09-05,0.753,TX
2002-09-05,0.752,NY
2002-09-06,0.765,TX
2002-09-06,0.767,NY
2002-09-09,0.775,TX
2002-09-09,0.772,NY
2002-09-10,0.777,NY
2002-09-10,0.775,TX
2002-09-11,0.776,NY
2002-09-11,0.789,TX
2002-09-12,0.756,NY
2002-09-12,0.758,TX
2002-09-13,0.77,TX
2002-09-13,0.778,NY
2002-09-16,0.773,NY
2002-09-16,0.764,TX
2002-09-17,0.76,TX
2002-09-17,0.775,NY
2002-09-18,0.771,TX
2002-09-18,0.791,NY
2002-09-19,0.793,NY
2002-09-19,0.775,TX
2002-09-20,0.798,NY
2002-09-20,0.787,TX
2002-09-23,0.818,TX
2002-09-23,0.8,NY
2002-09-24,0.816,TX
2002-09-24,0.809,NY
2002-09-25,0.801,TX
2002-09-25,0.806,NY
2002-09-26,0.789,TX
2002-09-26,0.788,NY
2002-09-27,0.816,TX
2002-09-27,0.801,NY
2002-09-30,0.818,TX
2002-09-30,0.797,NY
2002-10-01,0.83,NY
2002-10-01,0.865,TX
2002-10-02,0.845,NY
2002-10-02,0.914,TX
2002-10-03,0.825,TX
2002-10-03,0.803,NY
2002-10-04,0.819,TX
2002-10-04,0.801,NY
2002-10-07,0.808,NY
2002-10-07,0.827,TX
2002-10-08,0.838,NY
2002-10-08,0.827,TX
2002-10-09,0.822,NY
2002-10-09,0.821,TX
2002-10-10,0.815,NY
2002-10-10,0.824,TX
2002-10-11,0.828,NY
2002-10-11,0.851,TX
2002-10-14,0.92,TX
2002-10-14,0.859,NY
2002-10-15,0.908,TX
2002-10-15,0.845,NY
2002-10-16,0.88,TX
2002-10-16,0.847,NY
2002-10-17,0.858,NY
2002-10-17,0.874,TX
2002-10-18,0.87,TX
2002-10-18,0.859,NY
2002-10-21,0.805,NY
2002-10-21,0.781,TX
2002-10-22,0.755,TX
2002-10-22,0.809,NY
2002-10-23,0.763,TX
2002-10-23,0.814,NY
2002-10-24,0.8,TX
2002-10-24,0.822,NY
2002-10-25,0.779,TX
2002-10-25,0.855,NY
2002-10-28,0.772,TX
2002-10-28,0.836,NY
2002-10-29,0.766,TX
2002-10-29,0.801,NY
2002-10-30,0.808,NY
2002-10-30,0.784,TX
2002-10-31,0.779,TX
2002-10-31,0.797,NY
2002-11-01,0.791,TX
2002-11-01,0.853,NY
2002-11-04,0.899,NY
2002-11-04,0.812,TX
2002-11-05,0.865,NY
2002-11-05,0.782,TX
2002-11-06,0.706,TX
2002-11-06,0.806,NY
2002-11-07,0.789,NY
2002-11-07,0.682,TX
2002-11-08,0.685,TX
2002-11-08,0.795,NY
2002-11-11,0.701,TX
2002-11-11,0.793,NY
2002-11-12,0.68,TX
2002-11-12,0.782,NY
2002-11-13,0.72,NY
2002-11-13,0.678,TX
2002-11-14,0.722,NY
2002-11-14,0.673,TX
2002-11-15,0.721,NY
2002-11-15,0.659,TX
2002-11-18,0.742,NY
2002-11-18,0.672,TX
2002-11-19,0.718,NY
2002-11-19,0.64,TX
2002-11-20,0.729,NY
2002-11-20,0.662,TX
2002-11-21,0.667,TX
2002-11-21,0.731,NY
2002-11-22,0.678,TX
2002-11-22,0.747,NY
2002-11-25,0.717,NY
2002-11-25,0.649,TX
2002-11-26,0.726,NY
2002-11-26,0.649,TX
2002-11-27,0.659,TX
2002-11-27,0.692,NY
2002-12-02,0.681,TX
2002-12-02,0.728,NY
2002-12-03,0.73,NY
2002-12-03,0.689,TX
2002-12-04,0.669,TX
2002-12-04,0.716,NY
2002-12-05,0.734,NY
2002-12-05,0.692,TX
2002-12-06,0.684,TX
2002-12-06,0.722,NY
2002-12-09,0.742,NY
2002-12-09,0.713,TX
2002-12-10,0.729,TX
2002-12-10,0.763,NY
2002-12-11,0.709,TX
2002-12-11,0.748,NY
2002-12-12,0.777,NY
2002-12-12,0.755,TX
2002-12-13,0.809,NY
2002-12-13,0.761,TX
2002-12-16,0.81,TX
2002-12-16,0.846,NY
2002-12-17,0.778,TX
2002-12-17,0.813,NY
2002-12-18,0.8,TX
2002-12-18,0.831,NY
2002-12-19,0.814,TX
2002-12-19,0.842,NY
2002-12-20,0.846,NY
2002-12-20,0.826,TX
2002-12-23,0.89,NY
2002-12-23,0.869,TX
2002-12-24,0.899,NY
2002-12-24,0.891,TX
2002-12-26,0.91,NY
2002-12-26,0.902,TX
2002-12-27,0.909,TX
2002-12-27,0.908,NY
2002-12-30,0.862,NY
2002-12-30,0.851,TX
2002-12-31,0.848,TX
2002-12-31,0.851,NY
2003-01-02,0.868,NY
2003-01-02,0.857,TX
2003-01-03,0.88,TX
2003-01-03,0.898,NY
2003-01-06,0.842,TX
2003-01-06,0.863,NY
2003-01-07,0.807,TX
2003-01-07,0.818,NY
2003-01-08,0.803,NY
2003-01-08,0.792,TX
2003-01-09,0.852,TX
2003-01-09,0.87,NY
2003-01-10,0.836,TX
2003-01-10,0.845,NY
2003-01-13,0.856,TX
2003-01-13,0.86,NY
2003-01-14,0.862,NY
2003-01-14,0.867,TX
2003-01-15,0.868,TX
2003-01-15,0.867,NY
2003-01-16,0.872,TX
2003-01-16,0.872,NY
2003-01-17,0.876,TX
2003-01-17,0.873,NY
2003-01-21,0.868,NY
2003-01-21,0.87,TX
2003-01-22,0.872,TX
2003-01-22,0.864,NY
2003-01-23,0.868,NY
2003-01-23,0.885,TX
2003-01-24,0.904,TX
2003-01-24,0.898,NY
2003-01-27,0.888,TX
2003-01-27,0.884,NY
2003-01-28,0.91,NY
2003-01-28,0.924,TX
2003-01-29,0.969,TX
2003-01-29,0.956,NY
2003-01-30,0.971,NY
2003-01-30,0.973,TX
2003-01-31,0.964,TX
2003-01-31,0.956,NY
2003-02-03,0.951,TX
2003-02-03,0.947,NY
2003-02-04,0.988,NY
2003-02-04,1,TX
2003-02-05,1.013,NY
2003-02-05,1.028,TX
2003-02-06,1.01,NY
2003-02-06,1.027,TX
2003-02-07,1.08,TX
2003-02-07,1.044,NY
2003-02-10,1.005,NY
2003-02-10,1.029,TX
2003-02-11,1.035,NY
2003-02-11,1.046,TX
2003-02-12,1.009,NY
2003-02-12,1.021,TX
2003-02-13,1.005,NY
2003-02-13,1.009,TX
2003-02-14,0.985,NY
2003-02-14,0.979,TX
2003-02-18,0.952,TX
2003-02-18,0.968,NY
2003-02-19,0.97,NY
2003-02-19,0.965,TX
2003-02-20,0.941,NY
2003-02-20,0.934,TX
2003-02-21,0.992,TX
2003-02-21,0.988,NY
2003-02-24,1.029,NY
2003-02-24,1.034,TX
2003-02-25,0.985,NY
2003-02-25,0.991,TX
2003-02-26,0.996,NY
2003-02-26,1.025,TX
2003-02-27,0.994,NY
2003-02-27,1.018,TX
2003-02-28,1.036,TX
2003-02-28,1.012,NY
2003-03-03,1.021,NY
2003-03-03,1.031,TX
2003-03-04,1.036,NY
2003-03-04,1.048,TX
2003-03-05,1.034,TX
2003-03-05,1.021,NY
2003-03-06,1.045,TX
2003-03-06,1.03,NY
2003-03-07,1.078,NY
2003-03-07,1.093,TX
2003-03-10,1.067,TX
2003-03-10,1.062,NY
2003-03-11,1.037,NY
2003-03-11,1.035,TX
2003-03-12,1.054,TX
2003-03-12,1.051,NY
2003-03-13,0.994,NY
2003-03-13,1,TX
2003-03-14,0.996,TX
2003-03-14,0.988,NY
2003-03-17,0.96,NY
2003-03-17,0.982,TX
2003-03-18,0.914,TX
2003-03-18,0.911,NY
2003-03-19,0.894,NY
2003-03-19,0.904,TX
2003-03-20,0.859,NY
2003-03-20,0.872,TX
2003-03-21,0.801,NY
2003-03-21,0.813,TX
2003-03-24,0.846,NY
2003-03-24,0.873,TX
2003-03-25,0.864,TX
2003-03-25,0.833,NY
2003-03-26,0.872,TX
2003-03-26,0.888,NY
2003-03-27,0.928,NY
2003-03-27,0.919,TX
2003-03-28,0.911,NY
2003-03-28,0.902,TX
2003-03-31,0.913,TX
2003-03-31,0.909,NY
2003-04-01,0.86,TX
2003-04-01,0.862,NY
2003-04-02,0.813,TX
2003-04-02,0.819,NY
2003-04-03,0.818,NY
2003-04-03,0.825,TX
2003-04-04,0.821,TX
2003-04-04,0.814,NY
2003-04-07,0.781,NY
2003-04-07,0.793,TX
2003-04-08,0.788,NY
2003-04-08,0.797,TX
2003-04-09,0.842,TX
2003-04-09,0.835,NY
2003-04-10,0.785,NY
2003-04-10,0.799,TX
2003-04-11,0.805,NY
2003-04-11,0.825,TX
2003-04-14,0.812,TX
2003-04-14,0.795,NY
2003-04-15,0.83,TX
2003-04-15,0.817,NY
2003-04-16,0.834,TX
2003-04-16,0.814,NY
2003-04-17,0.847,NY
2003-04-17,0.858,TX
2003-04-21,0.84,NY
2003-04-21,0.853,TX
2003-04-22,0.874,TX
2003-04-22,0.81,NY
2003-04-23,0.78,TX
2003-04-23,0.784,NY
2003-04-24,0.78,TX
2003-04-24,0.791,NY
2003-04-25,0.784,NY
2003-04-25,0.779,TX
2003-04-28,0.74,NY
2003-04-28,0.752,TX
2003-04-29,0.731,NY
2003-04-29,0.747,TX
2003-04-30,0.728,NY
2003-04-30,0.743,TX
2003-05-01,0.702,NY
2003-05-01,0.736,TX
2003-05-02,0.685,NY
2003-05-02,0.715,TX
2003-05-05,0.71,NY
2003-05-05,0.739,TX
2003-05-06,0.717,TX
2003-05-06,0.691,NY
2003-05-07,0.706,NY
2003-05-07,0.735,TX
2003-05-08,0.764,TX
2003-05-08,0.733,NY
2003-05-09,0.794,TX
2003-05-09,0.753,NY
2003-05-12,0.759,TX
2003-05-12,0.739,NY
2003-05-13,0.805,TX
2003-05-13,0.768,NY
2003-05-14,0.796,NY
2003-05-14,0.828,TX
2003-05-15,0.778,NY
2003-05-15,0.818,TX
2003-05-16,0.822,TX
2003-05-16,0.791,NY
2003-05-19,0.758,NY
2003-05-19,0.796,TX
2003-05-20,0.757,NY
2003-05-20,0.786,TX
2003-05-21,0.774,NY
2003-05-21,0.798,TX
2003-05-22,0.826,NY
2003-05-22,0.831,TX
2003-05-23,0.833,NY
2003-05-23,0.816,TX
2003-05-27,0.811,NY
2003-05-27,0.803,TX
2003-05-28,0.78,NY
2003-05-28,0.788,TX
2003-05-29,0.798,TX
2003-05-29,0.767,NY
2003-05-30,0.795,NY
2003-05-30,0.804,TX
2003-06-02,0.887,NY
2003-06-02,0.843,TX
2003-06-03,0.837,TX
2003-06-03,0.821,NY
2003-06-04,0.818,TX
2003-06-04,0.784,NY
2003-06-05,0.841,TX
2003-06-05,0.817,NY
2003-06-06,0.85,TX
2003-06-06,0.821,NY
2003-06-09,0.83,NY
2003-06-09,0.862,TX
2003-06-10,0.891,TX
2003-06-10,0.861,NY
2003-06-11,0.901,TX
2003-06-11,0.874,NY
2003-06-12,0.838,NY
2003-06-12,0.849,TX
2003-06-13,0.823,TX
2003-06-13,0.814,NY
2003-06-16,0.793,NY
2003-06-16,0.809,TX
2003-06-17,0.794,NY
2003-06-17,0.808,TX
2003-06-18,0.77,NY
2003-06-18,0.792,TX
2003-06-19,0.782,TX
2003-06-19,0.766,NY
2003-06-20,0.804,TX
2003-06-20,0.788,NY
2003-06-23,0.79,TX
2003-06-23,0.772,NY
2003-06-24,0.783,TX
2003-06-24,0.761,NY
2003-06-25,0.815,TX
2003-06-25,0.791,NY
2003-06-26,0.793,TX
2003-06-26,0.773,NY
2003-06-27,0.81,TX
2003-06-27,0.8,NY
2003-06-30,0.841,TX
2003-06-30,0.824,NY
2003-07-01,0.833,NY
2003-07-01,0.853,TX
2003-07-02,0.832,NY
2003-07-02,0.863,TX
2003-07-03,0.837,NY
2003-07-03,0.868,TX
2003-07-07,0.841,NY
2003-07-07,0.873,TX
2003-07-08,0.881,NY
2003-07-08,0.904,TX
2003-07-09,0.935,TX
2003-07-09,0.923,NY
2003-07-10,0.925,TX
2003-07-10,0.919,NY
2003-07-11,0.941,TX
2003-07-11,0.934,NY
2003-07-14,0.93,TX
2003-07-14,0.911,NY
2003-07-15,0.905,NY
2003-07-15,0.9,TX
2003-07-16,0.848,NY
2003-07-16,0.858,TX
2003-07-17,0.848,NY
2003-07-17,0.858,TX
2003-07-18,0.883,TX
2003-07-18,0.87,NY
2003-07-21,0.896,NY
2003-07-21,0.907,TX
2003-07-22,0.866,TX
2003-07-22,0.854,NY
2003-07-23,0.882,TX
2003-07-23,0.862,NY
2003-07-24,0.872,TX
2003-07-24,0.865,NY
2003-07-25,0.864,NY
2003-07-25,0.869,TX
2003-07-28,0.861,TX
2003-07-28,0.86,NY
2003-07-29,0.857,NY
2003-07-29,0.856,TX
2003-07-30,0.88,NY
2003-07-30,0.891,TX
2003-07-31,0.88,TX
2003-07-31,0.888,NY
2003-08-01,0.931,NY
2003-08-01,0.938,TX
2003-08-04,0.927,NY
2003-08-04,0.948,TX
2003-08-05,0.963,NY
2003-08-05,0.969,TX
2003-08-06,0.961,TX
2003-08-06,0.953,NY
2003-08-07,0.963,TX
2003-08-07,0.965,NY
2003-08-08,0.941,TX
2003-08-08,0.955,NY
2003-08-11,0.929,TX
2003-08-11,0.95,NY
2003-08-12,0.974,NY
2003-08-12,0.959,TX
2003-08-13,0.988,TX
2003-08-13,0.981,NY
2003-08-14,1.032,NY
2003-08-14,1.019,TX
2003-08-15,1.038,NY
2003-08-15,1.049,TX
2003-08-18,1.028,TX
2003-08-18,1.021,NY
2003-08-19,1.022,NY
2003-08-19,1.06,TX
2003-08-20,1.036,NY
2003-08-20,1.032,TX
2003-08-21,1.093,TX
2003-08-21,1.121,NY
2003-08-22,1.11,NY
2003-08-22,1.05,TX
2003-08-25,1.108,NY
2003-08-25,0.995,TX
2003-08-26,1.057,NY
2003-08-26,0.96,TX
2003-08-27,0.903,TX
2003-08-27,1.025,NY
2003-08-28,0.922,TX
2003-08-28,0.991,NY
2003-08-29,0.994,NY
2003-08-29,0.925,TX
2003-09-02,0.923,NY
2003-09-02,0.847,TX
2003-09-03,0.823,TX
2003-09-03,0.89,NY
2003-09-04,0.913,NY
2003-09-04,0.829,TX
2003-09-05,0.924,NY
2003-09-05,0.849,TX
2003-09-08,0.944,NY
2003-09-08,0.884,TX
2003-09-09,0.963,NY
2003-09-09,0.918,TX
2003-09-10,0.913,TX
2003-09-10,0.943,NY
2003-09-11,0.912,TX
2003-09-11,0.885,NY
2003-09-12,0.903,NY
2003-09-12,0.865,TX
2003-09-15,0.908,NY
2003-09-15,0.862,TX
2003-09-16,0.803,TX
2003-09-16,0.891,NY
2003-09-17,0.831,NY
2003-09-17,0.756,TX
2003-09-18,0.895,NY
2003-09-18,0.755,TX
2003-09-19,0.86,NY
2003-09-19,0.742,TX
2003-09-22,0.729,TX
2003-09-22,0.87,NY
2003-09-23,0.723,TX
2003-09-23,0.875,NY
2003-09-24,0.756,TX
2003-09-24,0.923,NY
2003-09-25,0.751,TX
2003-09-25,0.957,NY
2003-09-26,0.955,NY
2003-09-26,0.76,TX
2003-09-29,0.749,TX
2003-09-29,0.85,NY
2003-09-30,0.782,TX
2003-09-30,0.872,NY
2003-10-01,0.837,NY
2003-10-01,0.782,TX
2003-10-02,0.873,NY
2003-10-02,0.811,TX
2003-10-03,0.899,TX
2003-10-03,0.877,NY
2003-10-06,0.846,TX
2003-10-06,0.879,NY
2003-10-07,0.845,TX
2003-10-07,0.876,NY
2003-10-08,0.871,NY
2003-10-08,0.831,TX
2003-10-09,0.885,TX
2003-10-09,0.918,NY
2003-10-10,0.878,TX
2003-10-10,0.934,NY
2003-10-13,0.904,NY
2003-10-13,0.851,TX
2003-10-14,0.866,TX
2003-10-14,0.921,NY
2003-10-15,0.91,NY
2003-10-15,0.862,TX
2003-10-16,0.905,NY
2003-10-16,0.848,TX
2003-10-17,0.828,TX
2003-10-17,0.889,NY
2003-10-20,0.83,TX
2003-10-20,0.892,NY
2003-10-21,0.881,NY
2003-10-21,0.824,TX
2003-10-22,0.807,TX
2003-10-22,0.853,NY
2003-10-23,0.857,TX
2003-10-23,0.847,NY
2003-10-24,0.858,TX
2003-10-24,0.841,NY
2003-10-27,0.84,NY
2003-10-27,0.9,TX
2003-10-28,0.898,TX
2003-10-28,0.831,NY
2003-10-29,0.841,TX
2003-10-29,0.857,NY
2003-10-30,0.776,TX
2003-10-30,0.855,NY
2003-10-31,0.791,TX
2003-10-31,0.831,NY
2003-11-03,0.777,TX
2003-11-03,0.816,NY
2003-11-04,0.767,TX
2003-11-04,0.819,NY
2003-11-05,0.831,NY
2003-11-05,0.799,TX
2003-11-06,0.784,TX
2003-11-06,0.819,NY
2003-11-07,0.833,NY
2003-11-07,0.802,TX
2003-11-10,0.803,TX
2003-11-10,0.845,NY
2003-11-11,0.883,NY
2003-11-11,0.819,TX
2003-11-12,0.828,TX
2003-11-12,0.895,NY
2003-11-13,0.858,TX
2003-11-13,0.896,NY
2003-11-14,0.87,TX
2003-11-14,0.923,NY
2003-11-17,0.842,TX
2003-11-17,0.909,NY
2003-11-18,0.885,TX
2003-11-18,0.956,NY
2003-11-19,0.865,TX
2003-11-19,0.964,NY
2003-11-20,0.841,TX
2003-11-20,0.926,NY
2003-11-21,0.915,NY
2003-11-21,0.841,TX
2003-11-24,0.803,TX
2003-11-24,0.882,NY
2003-11-25,0.783,TX
2003-11-25,0.863,NY
2003-11-26,0.794,TX
2003-11-26,0.894,NY
2003-12-01,0.838,NY
2003-12-01,0.786,TX
2003-12-02,0.859,NY
2003-12-02,0.804,TX
2003-12-03,0.857,NY
2003-12-03,0.823,TX
2003-12-04,0.868,NY
2003-12-04,0.82,TX
2003-12-05,0.808,TX
2003-12-05,0.846,NY
2003-12-08,0.869,NY
2003-12-08,0.814,TX
2003-12-09,0.842,NY
2003-12-09,0.804,TX
2003-12-10,0.869,TX
2003-12-10,0.849,NY
2003-12-11,0.809,TX
2003-12-11,0.857,NY
2003-12-12,0.854,TX
2003-12-12,0.889,NY
2003-12-15,0.858,TX
2003-12-15,0.9,NY
2003-12-16,0.854,TX
2003-12-16,0.893,NY
2003-12-17,0.877,TX
2003-12-17,0.913,NY
2003-12-18,0.919,NY
2003-12-18,0.883,TX
2003-12-19,0.863,TX
2003-12-19,0.895,NY
2003-12-22,0.866,NY
2003-12-22,0.846,TX
2003-12-23,0.891,NY
2003-12-23,0.879,TX
2003-12-24,0.914,NY
2003-12-24,0.897,TX
2003-12-29,0.905,TX
2003-12-29,0.915,NY
2003-12-30,0.958,NY
2003-12-30,0.94,TX
2003-12-31,0.923,TX
2003-12-31,0.945,NY
2004-01-05,0.98,TX
2004-01-05,0.96,NY
2004-01-06,0.972,NY
2004-01-06,0.96,TX
2004-01-07,0.963,NY
2004-01-07,0.956,TX
2004-01-08,0.999,TX
2004-01-08,0.996,NY
2004-01-09,1.027,TX
2004-01-09,1.029,NY
2004-01-12,1.027,TX
2004-01-12,1.026,NY
2004-01-13,0.995,NY
2004-01-13,0.976,TX
2004-01-14,0.992,NY
2004-01-14,0.964,TX
2004-01-15,0.942,NY
2004-01-15,0.912,TX
2004-01-16,0.992,NY
2004-01-16,0.973,TX
2004-01-20,1,TX
2004-01-20,1.004,NY
2004-01-21,1.011,TX
2004-01-21,1.03,NY
2004-01-22,1.04,TX
2004-01-22,1.066,NY
2004-01-23,1.021,TX
2004-01-23,1.042,NY
2004-01-26,1.005,NY
2004-01-26,0.985,TX
2004-01-27,0.968,TX
2004-01-27,0.985,NY
2004-01-28,0.959,TX
2004-01-28,0.977,NY
2004-01-29,0.973,TX
2004-01-29,1.004,NY
2004-01-30,0.991,NY
2004-01-30,0.963,TX
2004-02-02,1.03,NY
2004-02-02,1.02,TX
2004-02-03,1.018,TX
2004-02-03,1.014,NY
2004-02-04,1.011,TX
2004-02-04,0.999,NY
2004-02-05,1.025,NY
2004-02-05,1.046,TX
2004-02-06,0.989,TX
2004-02-06,0.982,NY
2004-02-09,0.984,NY
2004-02-09,0.996,TX
2004-02-10,1.027,NY
2004-02-10,1.018,TX
2004-02-11,1.023,NY
2004-02-11,1.002,TX
2004-02-12,1.011,TX
2004-02-12,1.026,NY
2004-02-13,1.05,NY
2004-02-13,1.034,TX
2004-02-17,1.041,TX
2004-02-17,1.095,NY
2004-02-18,1.037,TX
2004-02-18,1.098,NY
2004-02-19,1.033,TX
2004-02-19,1.094,NY
2004-02-20,1.072,NY
2004-02-20,1.021,TX
2004-02-23,1.066,NY
2004-02-23,1.021,TX
2004-02-24,1.055,NY
2004-02-24,1.025,TX
2004-02-25,1.055,TX
2004-02-25,1.083,NY
2004-02-26,1.087,NY
2004-02-26,1.06,TX
2004-02-27,1.079,TX
2004-02-27,1.089,NY
2004-03-01,1.098,TX
2004-03-01,1.113,NY
2004-03-02,1.077,TX
2004-03-02,1.105,NY
2004-03-03,1.044,TX
2004-03-03,1.064,NY
2004-03-04,1.063,TX
2004-03-04,1.075,NY
2004-03-05,1.085,TX
2004-03-05,1.097,NY
2004-03-08,1.038,TX
2004-03-08,1.03,NY
2004-03-09,1.011,NY
2004-03-09,1.014,TX
2004-03-10,1.029,TX
2004-03-10,1.026,NY
2004-03-11,1.086,NY
2004-03-11,1.081,TX
2004-03-12,1.071,NY
2004-03-12,1.054,TX
2004-03-15,1.084,TX
2004-03-15,1.1,NY
2004-03-16,1.073,TX
2004-03-16,1.092,NY
2004-03-17,1.106,TX
2004-03-17,1.121,NY
2004-03-18,1.119,NY
2004-03-18,1.102,TX
2004-03-19,1.129,NY
2004-03-19,1.11,TX
2004-03-22,1.102,TX
2004-03-22,1.104,NY
2004-03-23,1.117,NY
2004-03-23,1.135,TX
2004-03-24,1.131,TX
2004-03-24,1.113,NY
2004-03-25,1.103,TX
2004-03-25,1.081,NY
2004-03-26,1.111,NY
2004-03-26,1.134,TX
2004-03-29,1.103,NY
2004-03-29,1.111,TX
2004-03-30,1.145,TX
2004-03-30,1.13,NY
2004-03-31,1.104,NY
2004-03-31,1.149,TX
2004-04-01,1.04,NY
2004-04-01,1.071,TX
2004-04-02,1.079,TX
2004-04-02,1.027,NY
2004-04-05,1.012,NY
2004-04-05,1.051,TX
2004-04-06,1.028,NY
2004-04-06,1.082,TX
2004-04-07,1.059,NY
2004-04-07,1.114,TX
2004-04-08,1.117,NY
2004-04-08,1.158,TX
2004-04-12,1.201,TX
2004-04-12,1.14,NY
2004-04-13,1.152,TX
2004-04-13,1.122,NY
2004-04-14,1.111,NY
2004-04-14,1.153,TX
2004-04-15,1.181,TX
2004-04-15,1.133,NY
2004-04-16,1.169,TX
2004-04-16,1.124,NY
2004-04-19,1.157,TX
2004-04-19,1.12,NY
2004-04-20,1.116,NY
2004-04-20,1.14,TX
2004-04-21,1.118,TX
2004-04-21,1.102,NY
2004-04-22,1.106,NY
2004-04-22,1.122,TX
2004-04-23,1.158,TX
2004-04-23,1.154,NY
2004-04-26,1.155,NY
2004-04-26,1.175,TX
2004-04-27,1.177,NY
2004-04-27,1.187,TX
2004-04-28,1.194,NY
2004-04-28,1.206,TX
2004-04-29,1.234,NY
2004-04-29,1.224,TX
2004-04-30,1.239,NY
2004-04-30,1.233,TX
2004-05-03,1.257,TX
2004-05-03,1.251,NY
2004-05-04,1.301,NY
2004-05-04,1.298,TX
2004-05-05,1.321,NY
2004-05-05,1.308,TX
2004-05-06,1.33,NY
2004-05-06,1.307,TX
2004-05-07,1.329,TX
2004-05-07,1.358,NY
2004-05-10,1.314,NY
2004-05-10,1.285,TX
2004-05-11,1.341,NY
2004-05-11,1.314,TX
2004-05-12,1.323,TX
2004-05-12,1.349,NY
2004-05-13,1.375,TX
2004-05-13,1.388,NY
2004-05-14,1.395,TX
2004-05-14,1.392,NY
2004-05-17,1.409,TX
2004-05-17,1.392,NY
