day,price,petroleum_state,location
1987-02-13,0.473,REFINED,NY_HARBOR
1987-02-17,17.78,CRUDE,
1987-02-17,0.475,REFINED,NY_HARBOR
1987-02-17,0.477,REFINED,GULF_SHORES
1987-02-18,17.44,CRUDE,
1987-02-18,0.466,REFINED,NY_HARBOR
1987-02-18,0.469,REFINED,GULF_SHORES
1987-02-19,17.48,CRUDE,
1987-02-19,0.464,REFINED,NY_HARBOR
1987-02-19,0.464,REFINED,GULF_SHORES
1987-02-20,17.83,CRUDE,
1987-02-20,0.473,REFINED,GULF_SHORES
1987-02-20,0.473,REFINED,NY_HARBOR
1987-02-23,17.15,CRUDE,
1987-02-23,0.459,REFINED,GULF_SHORES
1987-02-23,0.455,REFINED,NY_HARBOR
1987-02-24,16.75,CRUDE,
1987-02-24,0.445,REFINED,NY_HARBOR
1987-02-24,0.454,REFINED,GULF_SHORES
1987-02-25,16.43,CRUDE,
1987-02-25,0.438,REFINED,NY_HARBOR
1987-02-25,0.454,REFINED,GULF_SHORES
1987-02-26,16.98,CRUDE,
1987-02-26,0.47,REFINED,GULF_SHORES
1987-02-26,0.444,REFINED,NY_HARBOR
1987-02-27,16.45,CRUDE,
1987-02-27,0.459,REFINED,GULF_SHORES
1987-02-27,0.445,REFINED,NY_HARBOR
1987-03-02,16.43,CRUDE,
1987-03-02,0.457,REFINED,NY_HARBOR
1987-03-02,0.459,REFINED,GULF_SHORES
1987-03-03,17.4,CRUDE,
1987-03-03,0.486,REFINED,NY_HARBOR
1987-03-03,0.487,REFINED,GULF_SHORES
1987-03-04,17.4,CRUDE,
1987-03-04,0.488,REFINED,NY_HARBOR
1987-03-04,0.485,REFINED,GULF_SHORES
1987-03-05,18,CRUDE,
1987-03-05,0.499,REFINED,GULF_SHORES
1987-03-05,0.504,REFINED,NY_HARBOR
1987-03-06,18.13,CRUDE,
1987-03-06,0.509,REFINED,NY_HARBOR
1987-03-06,0.504,REFINED,GULF_SHORES
1987-03-09,18.13,CRUDE,
1987-03-09,0.503,REFINED,NY_HARBOR
1987-03-09,0.5,REFINED,GULF_SHORES
1987-03-10,18.27,CRUDE,
1987-03-10,0.506,REFINED,NY_HARBOR
1987-03-10,0.514,REFINED,GULF_SHORES
1987-03-11,18.33,CRUDE,
1987-03-11,0.509,REFINED,GULF_SHORES
1987-03-11,0.513,REFINED,NY_HARBOR
1987-03-12,18.42,CRUDE,
1987-03-12,0.512,REFINED,NY_HARBOR
1987-03-12,0.506,REFINED,GULF_SHORES
1987-03-13,18.39,CRUDE,
1987-03-13,0.51,REFINED,GULF_SHORES
1987-03-13,0.515,REFINED,NY_HARBOR
1987-03-16,18.61,CRUDE,
1987-03-16,0.518,REFINED,NY_HARBOR
1987-03-16,0.51,REFINED,GULF_SHORES
1987-03-17,18.94,CRUDE,
1987-03-17,0.529,REFINED,NY_HARBOR
1987-03-17,0.519,REFINED,GULF_SHORES
1987-03-18,18.75,CRUDE,
1987-03-18,0.507,REFINED,GULF_SHORES
1987-03-18,0.511,REFINED,NY_HARBOR
1987-03-19,18.61,CRUDE,
1987-03-19,0.512,REFINED,NY_HARBOR
1987-03-19,0.506,REFINED,GULF_SHORES
1987-03-20,18.7,CRUDE,
1987-03-20,0.51,REFINED,NY_HARBOR
1987-03-20,0.507,REFINED,GULF_SHORES
1987-03-23,18.6,CRUDE,
1987-03-23,0.517,REFINED,NY_HARBOR
1987-03-23,0.511,REFINED,GULF_SHORES
1987-03-24,0.519,REFINED,NY_HARBOR
1987-03-24,0.516,REFINED,GULF_SHORES
1987-03-25,18.48,CRUDE,
1987-03-25,0.523,REFINED,NY_HARBOR
1987-03-25,0.516,REFINED,GULF_SHORES
1987-03-26,18.63,CRUDE,
1987-03-26,0.521,REFINED,NY_HARBOR
1987-03-26,0.52,REFINED,GULF_SHORES
1987-03-27,18.65,CRUDE,
1987-03-27,0.516,REFINED,NY_HARBOR
1987-03-27,0.516,REFINED,GULF_SHORES
1987-03-30,18.67,CRUDE,
1987-03-30,0.511,REFINED,NY_HARBOR
1987-03-30,0.514,REFINED,GULF_SHORES
1987-03-31,18.82,CRUDE,
1987-03-31,0.519,REFINED,GULF_SHORES
1987-03-31,0.518,REFINED,NY_HARBOR
1987-04-01,18.78,CRUDE,
1987-04-01,0.521,REFINED,NY_HARBOR
1987-04-01,0.516,REFINED,GULF_SHORES
1987-04-02,18.9,CRUDE,
1987-04-02,0.519,REFINED,NY_HARBOR
1987-04-02,0.514,REFINED,GULF_SHORES
1987-04-03,18.68,CRUDE,
1987-04-03,0.516,REFINED,NY_HARBOR
1987-04-03,0.511,REFINED,GULF_SHORES
1987-04-06,18.71,CRUDE,
1987-04-06,0.516,REFINED,NY_HARBOR
1987-04-06,0.513,REFINED,GULF_SHORES
1987-04-07,18.69,CRUDE,
1987-04-07,0.509,REFINED,GULF_SHORES
1987-04-07,0.514,REFINED,NY_HARBOR
1987-04-08,18.68,CRUDE,
1987-04-08,0.502,REFINED,NY_HARBOR
1987-04-08,0.507,REFINED,GULF_SHORES
1987-04-09,18.64,CRUDE,
1987-04-09,0.503,REFINED,GULF_SHORES
1987-04-09,0.499,REFINED,NY_HARBOR
1987-04-10,18.26,CRUDE,
1987-04-10,0.491,REFINED,NY_HARBOR
1987-04-10,0.493,REFINED,GULF_SHORES
1987-04-13,18.07,CRUDE,
1987-04-13,0.493,REFINED,NY_HARBOR
1987-04-13,0.495,REFINED,GULF_SHORES
1987-04-14,18.09,CRUDE,
1987-04-14,0.488,REFINED,NY_HARBOR
1987-04-14,0.491,REFINED,GULF_SHORES
1987-04-15,18.46,CRUDE,
1987-04-15,0.494,REFINED,NY_HARBOR
1987-04-15,0.497,REFINED,GULF_SHORES
1987-04-16,18.58,CRUDE,
1987-04-16,0.494,REFINED,GULF_SHORES
1987-04-16,0.492,REFINED,NY_HARBOR
1987-04-20,18.66,CRUDE,
1987-04-20,0.492,REFINED,NY_HARBOR
1987-04-20,0.497,REFINED,GULF_SHORES
1987-04-21,18.97,CRUDE,
1987-04-21,0.495,REFINED,NY_HARBOR
1987-04-21,0.497,REFINED,GULF_SHORES
1987-04-22,19.03,CRUDE,
1987-04-22,0.493,REFINED,NY_HARBOR
1987-04-22,0.496,REFINED,GULF_SHORES
1987-04-23,19.03,CRUDE,
1987-04-23,0.503,REFINED,GULF_SHORES
1987-04-23,0.5,REFINED,NY_HARBOR
1987-04-24,19.01,CRUDE,
1987-04-24,0.511,REFINED,GULF_SHORES
1987-04-24,0.511,REFINED,NY_HARBOR
1987-04-27,18.83,CRUDE,
1987-04-27,0.515,REFINED,GULF_SHORES
1987-04-27,0.517,REFINED,NY_HARBOR
1987-04-28,18.73,CRUDE,
1987-04-28,0.512,REFINED,NY_HARBOR
1987-04-28,0.515,REFINED,GULF_SHORES
1987-04-29,18.66,CRUDE,
1987-04-29,0.509,REFINED,GULF_SHORES
1987-04-29,0.504,REFINED,NY_HARBOR
1987-04-30,18.76,CRUDE,
1987-04-30,0.509,REFINED,GULF_SHORES
1987-04-30,0.516,REFINED,NY_HARBOR
1987-05-01,18.84,CRUDE,
1987-05-01,0.51,REFINED,GULF_SHORES
1987-05-01,0.517,REFINED,NY_HARBOR
1987-05-04,18.93,CRUDE,
1987-05-04,0.51,REFINED,GULF_SHORES
1987-05-04,0.516,REFINED,NY_HARBOR
1987-05-05,19.18,CRUDE,
1987-05-05,0.521,REFINED,GULF_SHORES
1987-05-05,0.524,REFINED,NY_HARBOR
1987-05-06,19.22,CRUDE,
1987-05-06,0.521,REFINED,GULF_SHORES
1987-05-06,0.531,REFINED,NY_HARBOR
1987-05-07,19.08,CRUDE,
1987-05-07,0.528,REFINED,NY_HARBOR
1987-05-07,0.519,REFINED,GULF_SHORES
1987-05-08,19.28,CRUDE,
1987-05-08,0.53,REFINED,NY_HARBOR
1987-05-08,0.525,REFINED,GULF_SHORES
1987-05-11,19.43,CRUDE,
1987-05-11,0.529,REFINED,GULF_SHORES
1987-05-11,0.538,REFINED,NY_HARBOR
1987-05-12,19.37,CRUDE,
1987-05-12,0.541,REFINED,NY_HARBOR
1987-05-12,0.531,REFINED,GULF_SHORES
1987-05-13,19.39,CRUDE,
1987-05-13,0.53,REFINED,GULF_SHORES
1987-05-13,0.543,REFINED,NY_HARBOR
1987-05-14,19.56,CRUDE,
1987-05-14,0.547,REFINED,NY_HARBOR
1987-05-14,0.535,REFINED,GULF_SHORES
1987-05-15,19.84,CRUDE,
1987-05-15,0.539,REFINED,GULF_SHORES
1987-05-15,0.557,REFINED,NY_HARBOR
1987-05-18,19.91,CRUDE,
1987-05-18,0.554,REFINED,NY_HARBOR
1987-05-18,0.538,REFINED,GULF_SHORES
1987-05-19,19.97,CRUDE,
1987-05-19,0.554,REFINED,NY_HARBOR
1987-05-19,0.536,REFINED,GULF_SHORES
1987-05-20,19.75,CRUDE,
1987-05-20,0.529,REFINED,GULF_SHORES
1987-05-20,0.543,REFINED,NY_HARBOR
1987-05-21,19.95,CRUDE,
1987-05-21,0.534,REFINED,GULF_SHORES
1987-05-21,0.55,REFINED,NY_HARBOR
1987-05-22,19.68,CRUDE,
1987-05-22,0.535,REFINED,GULF_SHORES
1987-05-22,0.552,REFINED,NY_HARBOR
1987-05-26,19.35,CRUDE,
1987-05-26,0.551,REFINED,NY_HARBOR
1987-05-26,0.533,REFINED,GULF_SHORES
1987-05-27,19.38,CRUDE,
1987-05-27,0.551,REFINED,NY_HARBOR
1987-05-27,0.532,REFINED,GULF_SHORES
1987-05-28,19.28,CRUDE,
1987-05-28,0.551,REFINED,NY_HARBOR
1987-05-28,0.529,REFINED,GULF_SHORES
1987-05-29,19.36,CRUDE,
1987-05-29,0.531,REFINED,GULF_SHORES
1987-05-29,0.552,REFINED,NY_HARBOR
1987-06-01,19.55,CRUDE,
1987-06-01,0.531,REFINED,GULF_SHORES
1987-06-01,0.548,REFINED,NY_HARBOR
1987-06-02,19.7,CRUDE,
1987-06-02,0.529,REFINED,GULF_SHORES
1987-06-02,0.552,REFINED,NY_HARBOR
1987-06-03,19.87,CRUDE,
1987-06-03,0.559,REFINED,NY_HARBOR
1987-06-03,0.534,REFINED,GULF_SHORES
1987-06-04,19.75,CRUDE,
1987-06-04,0.535,REFINED,GULF_SHORES
1987-06-04,0.557,REFINED,NY_HARBOR
1987-06-05,19.79,CRUDE,
1987-06-05,0.559,REFINED,NY_HARBOR
1987-06-05,0.533,REFINED,GULF_SHORES
1987-06-08,19.94,CRUDE,
1987-06-08,0.545,REFINED,GULF_SHORES
1987-06-08,0.566,REFINED,NY_HARBOR
1987-06-09,19.84,CRUDE,
1987-06-09,0.545,REFINED,GULF_SHORES
1987-06-09,0.568,REFINED,NY_HARBOR
1987-06-10,19.83,CRUDE,
1987-06-10,0.541,REFINED,GULF_SHORES
1987-06-10,0.569,REFINED,NY_HARBOR
1987-06-11,19.85,CRUDE,
1987-06-11,0.562,REFINED,NY_HARBOR
1987-06-11,0.54,REFINED,GULF_SHORES
1987-06-12,19.93,CRUDE,
1987-06-12,0.561,REFINED,NY_HARBOR
1987-06-12,0.539,REFINED,GULF_SHORES
1987-06-15,20.07,CRUDE,
1987-06-15,0.563,REFINED,NY_HARBOR
1987-06-15,0.539,REFINED,GULF_SHORES
1987-06-16,20.27,CRUDE,
1987-06-16,0.563,REFINED,NY_HARBOR
1987-06-16,0.538,REFINED,GULF_SHORES
1987-06-17,20.41,CRUDE,
1987-06-17,0.559,REFINED,NY_HARBOR
1987-06-17,0.534,REFINED,GULF_SHORES
1987-06-18,20.5,CRUDE,
1987-06-18,0.538,REFINED,GULF_SHORES
1987-06-18,0.561,REFINED,NY_HARBOR
1987-06-19,20.65,CRUDE,
1987-06-19,0.535,REFINED,GULF_SHORES
1987-06-19,0.558,REFINED,NY_HARBOR
1987-06-22,20.49,CRUDE,
1987-06-22,0.545,REFINED,NY_HARBOR
1987-06-22,0.521,REFINED,GULF_SHORES
1987-06-23,19.95,CRUDE,
1987-06-23,0.544,REFINED,NY_HARBOR
1987-06-23,0.524,REFINED,GULF_SHORES
1987-06-24,20.13,CRUDE,
1987-06-24,0.524,REFINED,GULF_SHORES
1987-06-24,0.547,REFINED,NY_HARBOR
1987-06-25,20.15,CRUDE,
1987-06-25,0.545,REFINED,NY_HARBOR
1987-06-25,0.523,REFINED,GULF_SHORES
1987-06-26,20.34,CRUDE,
1987-06-26,0.54,REFINED,GULF_SHORES
1987-06-26,0.562,REFINED,NY_HARBOR
1987-06-29,20.38,CRUDE,
1987-06-29,0.54,REFINED,GULF_SHORES
1987-06-29,0.559,REFINED,NY_HARBOR
1987-06-30,20.22,CRUDE,
1987-06-30,0.536,REFINED,GULF_SHORES
1987-06-30,0.555,REFINED,NY_HARBOR
1987-07-01,20.47,CRUDE,
1987-07-01,0.553,REFINED,NY_HARBOR
1987-07-01,0.539,REFINED,GULF_SHORES
1987-07-02,20.61,CRUDE,
1987-07-02,0.541,REFINED,GULF_SHORES
1987-07-02,0.556,REFINED,NY_HARBOR
1987-07-03,20.61,CRUDE,
1987-07-06,20.92,CRUDE,
1987-07-06,0.546,REFINED,GULF_SHORES
1987-07-06,0.559,REFINED,NY_HARBOR
1987-07-07,20.76,CRUDE,
1987-07-07,0.553,REFINED,NY_HARBOR
1987-07-07,0.541,REFINED,GULF_SHORES
1987-07-08,20.94,CRUDE,
1987-07-08,0.542,REFINED,GULF_SHORES
1987-07-08,0.554,REFINED,NY_HARBOR
1987-07-09,21.32,CRUDE,
1987-07-09,0.548,REFINED,GULF_SHORES
1987-07-09,0.557,REFINED,NY_HARBOR
1987-07-10,21.34,CRUDE,
1987-07-10,0.558,REFINED,NY_HARBOR
1987-07-10,0.546,REFINED,GULF_SHORES
1987-07-13,21.38,CRUDE,
1987-07-13,0.551,REFINED,NY_HARBOR
1987-07-13,0.539,REFINED,GULF_SHORES
1987-07-14,21.65,CRUDE,
1987-07-14,0.558,REFINED,NY_HARBOR
1987-07-14,0.549,REFINED,GULF_SHORES
1987-07-15,22.23,CRUDE,
1987-07-15,0.567,REFINED,NY_HARBOR
1987-07-15,0.554,REFINED,GULF_SHORES
1987-07-16,22.44,CRUDE,
1987-07-16,0.559,REFINED,GULF_SHORES
1987-07-16,0.565,REFINED,NY_HARBOR
1987-07-17,22.44,CRUDE,
1987-07-17,0.564,REFINED,GULF_SHORES
1987-07-17,0.571,REFINED,NY_HARBOR
1987-07-20,22.23,CRUDE,
1987-07-20,0.571,REFINED,NY_HARBOR
1987-07-20,0.562,REFINED,GULF_SHORES
1987-07-21,21.75,CRUDE,
1987-07-21,0.56,REFINED,GULF_SHORES
1987-07-21,0.556,REFINED,NY_HARBOR
1987-07-22,21.73,CRUDE,
1987-07-22,0.56,REFINED,GULF_SHORES
1987-07-22,0.556,REFINED,NY_HARBOR
1987-07-23,21.23,CRUDE,
1987-07-23,0.557,REFINED,GULF_SHORES
1987-07-23,0.555,REFINED,NY_HARBOR
1987-07-24,20.58,CRUDE,
1987-07-24,0.545,REFINED,NY_HARBOR
1987-07-24,0.549,REFINED,GULF_SHORES
1987-07-27,20.5,CRUDE,
1987-07-27,0.554,REFINED,GULF_SHORES
1987-07-27,0.544,REFINED,NY_HARBOR
1987-07-28,21.35,CRUDE,
1987-07-28,0.558,REFINED,NY_HARBOR
1987-07-28,0.563,REFINED,GULF_SHORES
1987-07-29,21.49,CRUDE,
1987-07-29,0.557,REFINED,NY_HARBOR
1987-07-29,0.564,REFINED,GULF_SHORES
1987-07-30,21.47,CRUDE,
1987-07-30,0.549,REFINED,NY_HARBOR
1987-07-30,0.559,REFINED,GULF_SHORES
1987-07-31,21.43,CRUDE,
1987-07-31,0.544,REFINED,NY_HARBOR
1987-07-31,0.549,REFINED,GULF_SHORES
1987-08-03,22.21,CRUDE,
1987-08-03,0.558,REFINED,GULF_SHORES
1987-08-03,0.555,REFINED,NY_HARBOR
1987-08-04,21.82,CRUDE,
1987-08-04,0.54,REFINED,GULF_SHORES
1987-08-04,0.557,REFINED,NY_HARBOR
1987-08-05,21.37,CRUDE,
1987-08-05,0.548,REFINED,NY_HARBOR
1987-08-05,0.556,REFINED,GULF_SHORES
1987-08-06,21.17,CRUDE,
1987-08-06,0.545,REFINED,NY_HARBOR
1987-08-06,0.559,REFINED,GULF_SHORES
1987-08-07,21.01,CRUDE,
1987-08-07,0.559,REFINED,GULF_SHORES
1987-08-07,0.544,REFINED,NY_HARBOR
1987-08-10,20.7,CRUDE,
1987-08-10,0.541,REFINED,NY_HARBOR
1987-08-10,0.551,REFINED,GULF_SHORES
1987-08-11,21.07,CRUDE,
1987-08-11,0.556,REFINED,GULF_SHORES
1987-08-11,0.546,REFINED,NY_HARBOR
1987-08-12,20.96,CRUDE,
1987-08-12,0.555,REFINED,GULF_SHORES
1987-08-12,0.543,REFINED,NY_HARBOR
1987-08-13,20.76,CRUDE,
1987-08-13,0.539,REFINED,NY_HARBOR
1987-08-13,0.542,REFINED,GULF_SHORES
1987-08-14,20.53,CRUDE,
1987-08-14,0.53,REFINED,GULF_SHORES
1987-08-14,0.53,REFINED,NY_HARBOR
1987-08-17,19.85,CRUDE,
1987-08-17,0.515,REFINED,NY_HARBOR
1987-08-17,0.516,REFINED,GULF_SHORES
1987-08-18,19.84,CRUDE,
1987-08-18,0.513,REFINED,NY_HARBOR
1987-08-18,0.52,REFINED,GULF_SHORES
1987-08-19,19.71,CRUDE,
1987-08-19,0.521,REFINED,GULF_SHORES
1987-08-19,0.506,REFINED,NY_HARBOR
1987-08-20,19.47,CRUDE,
1987-08-20,0.525,REFINED,GULF_SHORES
1987-08-20,0.503,REFINED,NY_HARBOR
1987-08-21,19.2,CRUDE,
1987-08-21,0.516,REFINED,GULF_SHORES
1987-08-21,0.496,REFINED,NY_HARBOR
1987-08-24,19.18,CRUDE,
1987-08-24,0.514,REFINED,GULF_SHORES
1987-08-24,0.491,REFINED,NY_HARBOR
1987-08-25,19.3,CRUDE,
1987-08-25,0.489,REFINED,NY_HARBOR
1987-08-25,0.485,REFINED,GULF_SHORES
1987-08-26,19.49,CRUDE,
1987-08-26,0.514,REFINED,GULF_SHORES
1987-08-26,0.507,REFINED,NY_HARBOR
1987-08-27,19.69,CRUDE,
1987-08-27,0.511,REFINED,NY_HARBOR
1987-08-27,0.511,REFINED,GULF_SHORES
1987-08-28,19.44,CRUDE,
1987-08-28,0.504,REFINED,GULF_SHORES
1987-08-28,0.504,REFINED,NY_HARBOR
1987-08-31,19.76,CRUDE,
1987-08-31,0.507,REFINED,GULF_SHORES
1987-08-31,0.504,REFINED,NY_HARBOR
1987-09-01,19.61,CRUDE,
1987-09-01,0.503,REFINED,GULF_SHORES
1987-09-01,0.494,REFINED,NY_HARBOR
1987-09-02,19.62,CRUDE,
1987-09-02,0.5,REFINED,GULF_SHORES
1987-09-02,0.506,REFINED,NY_HARBOR
1987-09-03,19.48,CRUDE,
1987-09-03,0.51,REFINED,NY_HARBOR
1987-09-03,0.496,REFINED,GULF_SHORES
1987-09-04,19.34,CRUDE,
1987-09-04,0.508,REFINED,NY_HARBOR
1987-09-04,0.494,REFINED,GULF_SHORES
1987-09-07,19.34,CRUDE,
1987-09-08,18.99,CRUDE,
1987-09-08,0.5,REFINED,NY_HARBOR
1987-09-08,0.487,REFINED,GULF_SHORES
1987-09-09,19.43,CRUDE,
1987-09-09,0.497,REFINED,GULF_SHORES
1987-09-09,0.512,REFINED,NY_HARBOR
1987-09-10,19.72,CRUDE,
1987-09-10,0.519,REFINED,NY_HARBOR
1987-09-10,0.5,REFINED,GULF_SHORES
1987-09-11,19.42,CRUDE,
1987-09-11,0.494,REFINED,GULF_SHORES
1987-09-11,0.513,REFINED,NY_HARBOR
1987-09-14,19.64,CRUDE,
1987-09-14,0.502,REFINED,GULF_SHORES
1987-09-14,0.522,REFINED,NY_HARBOR
1987-09-15,19.66,CRUDE,
1987-09-15,0.525,REFINED,NY_HARBOR
1987-09-15,0.496,REFINED,GULF_SHORES
1987-09-16,19.71,CRUDE,
1987-09-16,0.536,REFINED,NY_HARBOR
1987-09-16,0.5,REFINED,GULF_SHORES
1987-09-17,19.58,CRUDE,
1987-09-17,0.531,REFINED,NY_HARBOR
1987-09-17,0.495,REFINED,GULF_SHORES
1987-09-18,19.58,CRUDE,
1987-09-18,0.528,REFINED,NY_HARBOR
1987-09-18,0.49,REFINED,GULF_SHORES
1987-09-21,19.77,CRUDE,
1987-09-21,0.525,REFINED,NY_HARBOR
1987-09-21,0.491,REFINED,GULF_SHORES
1987-09-22,19.35,CRUDE,
1987-09-22,0.524,REFINED,NY_HARBOR
1987-09-22,0.494,REFINED,GULF_SHORES
1987-09-23,19.66,CRUDE,
1987-09-23,0.499,REFINED,GULF_SHORES
1987-09-23,0.526,REFINED,NY_HARBOR
1987-09-24,19.61,CRUDE,
1987-09-24,0.5,REFINED,GULF_SHORES
1987-09-24,0.524,REFINED,NY_HARBOR
1987-09-25,19.47,CRUDE,
1987-09-25,0.524,REFINED,NY_HARBOR
1987-09-25,0.492,REFINED,GULF_SHORES
1987-09-28,19.48,CRUDE,
1987-09-28,0.521,REFINED,NY_HARBOR
1987-09-28,0.494,REFINED,GULF_SHORES
1987-09-29,19.58,CRUDE,
1987-09-29,0.525,REFINED,NY_HARBOR
1987-09-29,0.495,REFINED,GULF_SHORES
1987-09-30,19.62,CRUDE,
1987-09-30,0.513,REFINED,NY_HARBOR
1987-09-30,0.493,REFINED,GULF_SHORES
1987-10-01,19.62,CRUDE,
1987-10-01,0.517,REFINED,NY_HARBOR
1987-10-01,0.497,REFINED,GULF_SHORES
1987-10-02,19.88,CRUDE,
1987-10-02,0.524,REFINED,NY_HARBOR
1987-10-02,0.501,REFINED,GULF_SHORES
1987-10-05,19.81,CRUDE,
1987-10-05,0.523,REFINED,NY_HARBOR
1987-10-05,0.499,REFINED,GULF_SHORES
1987-10-06,19.33,CRUDE,
1987-10-06,0.513,REFINED,NY_HARBOR
1987-10-06,0.492,REFINED,GULF_SHORES
1987-10-07,19.68,CRUDE,
1987-10-07,0.519,REFINED,NY_HARBOR
1987-10-07,0.496,REFINED,GULF_SHORES
1987-10-08,19.77,CRUDE,
1987-10-08,0.522,REFINED,NY_HARBOR
1987-10-08,0.502,REFINED,GULF_SHORES
1987-10-09,19.67,CRUDE,
1987-10-09,0.505,REFINED,GULF_SHORES
1987-10-09,0.529,REFINED,NY_HARBOR
1987-10-12,19.67,CRUDE,
1987-10-12,0.521,REFINED,NY_HARBOR
1987-10-12,0.503,REFINED,GULF_SHORES
1987-10-13,19.66,CRUDE,
1987-10-13,0.51,REFINED,GULF_SHORES
1987-10-13,0.532,REFINED,NY_HARBOR
1987-10-14,19.79,CRUDE,
1987-10-14,0.51,REFINED,GULF_SHORES
1987-10-14,0.539,REFINED,NY_HARBOR
1987-10-15,19.77,CRUDE,
1987-10-15,0.541,REFINED,NY_HARBOR
1987-10-15,0.51,REFINED,GULF_SHORES
1987-10-16,20.23,CRUDE,
1987-10-16,0.545,REFINED,NY_HARBOR
1987-10-16,0.523,REFINED,GULF_SHORES
1987-10-19,19.79,CRUDE,
1987-10-19,0.514,REFINED,GULF_SHORES
1987-10-19,0.539,REFINED,NY_HARBOR
1987-10-20,19.79,CRUDE,
1987-10-20,0.517,REFINED,GULF_SHORES
1987-10-20,0.547,REFINED,NY_HARBOR
1987-10-21,19.93,CRUDE,
1987-10-21,0.556,REFINED,NY_HARBOR
1987-10-21,0.521,REFINED,GULF_SHORES
1987-10-22,20.19,CRUDE,
1987-10-22,0.526,REFINED,GULF_SHORES
1987-10-22,0.566,REFINED,NY_HARBOR
1987-10-23,20.18,CRUDE,
1987-10-23,0.526,REFINED,GULF_SHORES
1987-10-23,0.581,REFINED,NY_HARBOR
1987-10-26,20,CRUDE,
1987-10-26,0.511,REFINED,GULF_SHORES
1987-10-26,0.568,REFINED,NY_HARBOR
1987-10-27,20.15,CRUDE,
1987-10-27,0.519,REFINED,GULF_SHORES
1987-10-27,0.574,REFINED,NY_HARBOR
1987-10-28,20.1,CRUDE,
1987-10-28,0.515,REFINED,GULF_SHORES
1987-10-28,0.554,REFINED,NY_HARBOR
1987-10-29,19.93,CRUDE,
1987-10-29,0.551,REFINED,NY_HARBOR
1987-10-29,0.513,REFINED,GULF_SHORES
1987-10-30,19.96,CRUDE,
1987-10-30,0.541,REFINED,NY_HARBOR
1987-10-30,0.513,REFINED,GULF_SHORES
1987-11-02,19.64,CRUDE,
1987-11-02,0.503,REFINED,GULF_SHORES
1987-11-02,0.531,REFINED,NY_HARBOR
1987-11-03,19.39,CRUDE,
1987-11-03,0.514,REFINED,GULF_SHORES
1987-11-03,0.534,REFINED,NY_HARBOR
1987-11-04,19.09,CRUDE,
1987-11-04,0.508,REFINED,GULF_SHORES
1987-11-04,0.53,REFINED,NY_HARBOR
1987-11-05,19.02,CRUDE,
1987-11-05,0.505,REFINED,GULF_SHORES
1987-11-05,0.528,REFINED,NY_HARBOR
1987-11-06,18.73,CRUDE,
1987-11-06,0.506,REFINED,GULF_SHORES
1987-11-06,0.529,REFINED,NY_HARBOR
1987-11-09,18.66,CRUDE,
1987-11-09,0.522,REFINED,NY_HARBOR
1987-11-09,0.51,REFINED,GULF_SHORES
1987-11-10,18.98,CRUDE,
1987-11-10,0.529,REFINED,NY_HARBOR
1987-11-10,0.511,REFINED,GULF_SHORES
1987-11-11,18.92,CRUDE,
1987-11-11,0.509,REFINED,GULF_SHORES
1987-11-11,0.527,REFINED,NY_HARBOR
1987-11-12,18.93,CRUDE,
1987-11-12,0.508,REFINED,GULF_SHORES
1987-11-12,0.526,REFINED,NY_HARBOR
1987-11-13,18.89,CRUDE,
1987-11-13,0.519,REFINED,NY_HARBOR
1987-11-13,0.505,REFINED,GULF_SHORES
1987-11-16,18.69,CRUDE,
1987-11-16,0.492,REFINED,GULF_SHORES
1987-11-16,0.51,REFINED,NY_HARBOR
1987-11-17,18.28,CRUDE,
1987-11-17,0.482,REFINED,GULF_SHORES
1987-11-17,0.501,REFINED,NY_HARBOR
1987-11-18,18.62,CRUDE,
1987-11-18,0.508,REFINED,NY_HARBOR
1987-11-18,0.489,REFINED,GULF_SHORES
1987-11-19,18.55,CRUDE,
1987-11-19,0.485,REFINED,GULF_SHORES
1987-11-19,0.503,REFINED,NY_HARBOR
1987-11-20,18.87,CRUDE,
1987-11-20,0.506,REFINED,NY_HARBOR
1987-11-20,0.489,REFINED,GULF_SHORES
1987-11-23,19.31,CRUDE,
1987-11-23,0.484,REFINED,GULF_SHORES
1987-11-23,0.506,REFINED,NY_HARBOR
1987-11-24,18.73,CRUDE,
1987-11-24,0.507,REFINED,NY_HARBOR
1987-11-24,0.485,REFINED,GULF_SHORES
1987-11-25,18.63,CRUDE,
1987-11-25,0.503,REFINED,NY_HARBOR
1987-11-25,0.486,REFINED,GULF_SHORES
1987-11-27,18.63,CRUDE,
1987-11-27,0.486,REFINED,GULF_SHORES
1987-11-27,0.503,REFINED,NY_HARBOR
1987-11-30,18.52,CRUDE,
1987-11-30,0.496,REFINED,NY_HARBOR
1987-11-30,0.477,REFINED,GULF_SHORES
1987-12-01,18.44,CRUDE,
1987-12-01,0.473,REFINED,GULF_SHORES
1987-12-01,0.49,REFINED,NY_HARBOR
1987-12-02,18.59,CRUDE,
1987-12-02,0.467,REFINED,GULF_SHORES
1987-12-02,0.492,REFINED,NY_HARBOR
1987-12-03,18.87,CRUDE,
1987-12-03,0.469,REFINED,GULF_SHORES
1987-12-03,0.493,REFINED,NY_HARBOR
1987-12-04,18.68,CRUDE,
1987-12-04,0.465,REFINED,GULF_SHORES
1987-12-04,0.488,REFINED,NY_HARBOR
1987-12-07,18.3,CRUDE,
1987-12-07,0.48,REFINED,NY_HARBOR
1987-12-07,0.453,REFINED,GULF_SHORES
